SEA.DAT         2.0             Header structure with coordinate parameters                     
   1
Produced by User                                                                 
UTM     
  19N   
NAS-C   10-10-2002  
KM  
44007    '4007'
  411.07 4816.71  70.100 13.8 1990   8  7 1990   8  7   -2.4  274.4 9999.0 9999.0 9999.0 9999.0    7.3  255.0
  411.07 4816.71  70.100 13.8 1990   8  8 1990   8  8   -2.6  274.4 9999.0 9999.0 9999.0 9999.0    6.7  252.0
  411.07 4816.71  70.100 13.8 1990   8  9 1990   8  9   -2.7  274.4 9999.0 9999.0 9999.0 9999.0    4.6  257.0
  411.07 4816.71  70.100 13.8 1990   8 10 1990   8 10   -2.7  274.4 9999.0 9999.0 9999.0 9999.0    3.9  263.0
  411.07 4816.71  70.100 13.8 1990   8 11 1990   8 11   -2.3  274.8 9999.0 9999.0 9999.0 9999.0    2.3  257.0
  411.07 4816.71  70.100 13.8 1990   8 12 1990   8 12   -0.4  275.5 9999.0 9999.0 9999.0 9999.0    2.4  263.0
  411.07 4816.71  70.100 13.8 1990   8 13 1990   8 13    0.4  275.9 9999.0 9999.0 9999.0 9999.0    0.9  292.0
  411.07 4816.71  70.100 13.8 1990   8 14 1990   8 14    0.0  275.3 9999.0 9999.0 9999.0 9999.0    0.6   52.0
  411.07 4816.71  70.100 13.8 1990   8 15 1990   8 15    0.5  275.3 9999.0 9999.0 9999.0 9999.0    1.2  109.0
  411.07 4816.71  70.100 13.8 1990   8 16 1990   8 16   -0.2  275.3 9999.0 9999.0 9999.0 9999.0    1.0   73.0
  411.07 4816.71  70.100 13.8 1990   8 17 1990   8 17    0.0  275.3 9999.0 9999.0 9999.0 9999.0    2.2  130.0
  411.07 4816.71  70.100 13.8 1990   8 18 1990   8 18    1.1  276.0 9999.0 9999.0 9999.0 9999.0    3.8  102.0
  411.07 4816.71  70.100 13.8 1990   8 19 1990   8 19    1.3  276.8 9999.0 9999.0 9999.0 9999.0    3.4  124.0
  411.07 4816.71  70.100 13.8 1990   8 20 1990   8 20    1.1  276.8 9999.0 9999.0 9999.0 9999.0    4.0  102.0
  411.07 4816.71  70.100 13.8 1990   8 21 1990   8 21    1.2  277.0 9999.0 9999.0 9999.0 9999.0    6.2  109.0
  411.07 4816.71  70.100 13.8 1990   8 22 1990   8 22    1.1  277.0 9999.0 9999.0 9999.0 9999.0    5.9  112.0
  411.07 4816.71  70.100 13.8 1990   8 23 1990   8 23    1.2  277.1 9999.0 9999.0 9999.0 9999.0    6.8  101.0
  411.07 4816.71  70.100 13.8 1990   9  0 1990   9  0    1.1  277.0 9999.0 9999.0 9999.0 9999.0    5.7   94.0
  411.07 4816.71  70.100 13.8 1990   9  1 1990   9  1   -1.4  274.4 9999.0 9999.0 9999.0 9999.0    5.8  359.9
  411.07 4816.71  70.100 13.8 1990   9  2 1990   9  2   -1.7  273.9 9999.0 9999.0 9999.0 9999.0    6.9  350.0
  411.07 4816.71  70.100 13.8 1990   9  3 1990   9  3   -1.5  274.0 9999.0 9999.0 9999.0 9999.0    5.5  355.0
  411.07 4816.71  70.100 13.8 1990   9  4 1990   9  4   -1.9  273.6 9999.0 9999.0 9999.0 9999.0    4.8   11.0
